Date,Open,High,Low,Close,Volume
2023-01-23,34.172,36.225,34.063,35.742,156469000
2023-01-24,35.753,36.565,35.514,36.383,117965000
2023-01-25,36.056999,36.89,35.85,36.796,77669000
2023-01-26,36.877,36.902,36.17,36.487,82568000
2023-01-27,36.32,36.592,36.058998,36.077,67035000
2023-01-30,35.844,36.095001,35.286,35.311,51276000
2023-01-31,34.998,35.595,34.871,35.386,56607000
2023-02-01,35.386,36.539,34.991,36.199,80052000
2023-02-02,36.516,36.832,35.843,36.689,78570000
2023-02-03,35.908,37.943,35.9,36.59,94020000
2023-02-06,36.364,36.845,36.068001,36.148,49949000
2023-02-07,35.851,36.418,35.418,36.295,62894000
2023-02-08,36.0019989,36.819,35.831,36.683,62532000
2023-02-09,37.241,37.383,36.174,36.25,69011000
2023-02-10,35.916,36.214,34.714,34.736,72911000
2023-02-13,34.95,35.97,34.425,35.857,71344000
2023-02-14,35.755,36.375,35.34,35.996,46248000
2023-02-15,35.663,36.288,35.424,36.142,39660000
2023-02-16,35.5,36.15,35.030998,35.070999,52157000
2023-02-17,34.791,34.9,34.244,34.796,52947000
2023-02-21,34.285,34.413,33.642,33.75,57103000
2023-02-22,33.75,34.191,33.282,33.488,45462000
2023-02-23,33.123,33.128,31.43,32.365,132387000
2023-02-24,31.93,32.15,31.452,31.715,68307000
2023-02-27,32.387,33.0,32.212,32.303,61426000
2023-02-28,32.37,32.762,32.117,32.213,36761000
2023-03-01,32.155,32.66,31.236,31.348,49113000
2023-03-02,31.096001,31.557,31.038,31.188,49110000
2023-03-03,31.545,31.749,31.082001,31.518,59533000
2023-03-06,31.7,32.33,31.184,31.203,56607000
2023-03-07,31.268,31.43,30.662,30.847,45531000
2023-03-08,30.929,31.183,30.575,31.179,34795000
2023-03-09,31.208,31.251,29.488,29.778,74434000
2023-03-10,29.79,29.879,28.9,29.276,57593000
2023-03-13,28.734,29.924,28.533,29.351,62924000
2023-03-14,29.597,29.745,29.031,29.494,59567000
2023-03-15,29.251,30.631,29.228,30.379,92153000
2023-03-16,30.475,31.66,30.171,31.0060005,79037000
2023-03-17,31.0060005,31.076,30.0,30.35,69188000
2023-03-20,29.979,30.75,29.6,30.513,51134000
2023-03-21,30.632,30.792,30.042999,30.579,48863000
2023-03-22,30.631,30.645,29.354,29.39,58080000
2023-03-23,30.468,32.278,30.414,32.036999,156533000
2023-03-24,32.063,33.183,32.063,32.839,129917000
2023-03-27,32.755,33.644,32.441,32.766,86258000
2023-03-28,32.606,33.332,32.128,32.352,64894000
2023-03-29,32.629,33.285,32.573,33.203,62873000
2023-03-30,34.027,34.329,33.53,33.843,71315000
2023-03-31,34.0050011,34.584,33.72,34.548,56102000
2023-04-03,34.183,34.858,34.040001,34.828,44137000
2023-04-04,34.849,34.98,34.395,34.675,32981000
2023-04-05,34.53,34.543,33.625,34.235,42055000
2023-04-06,33.934,34.048,33.263,33.933,46605000
2023-04-10,33.527,33.988,33.336,33.899,26579000
2023-04-11,34.345,34.714,33.764,33.821,40448000
2023-04-12,34.081001,34.28,33.0040016,33.103,39654000
2023-04-13,33.999,34.643,33.875,34.619,74064000
2023-04-14,34.294,34.485,33.641,33.863,53505000
2023-04-17,33.8,33.839,32.75,33.272,61360000
2023-04-18,33.5,33.719,33.049999,33.37,179445000
2023-04-19,32.421,32.575,31.61,32.312,221283000
2023-04-20,32.039001,33.143,31.833,32.535,99478000
2023-04-21,32.3,32.829,31.95,32.798,63480000
2023-04-24,33.02,33.466,32.675,32.902,55866000
2023-04-25,32.85,32.866,32.11,32.255,54266000
2023-04-26,32.136,32.59,32.047001,32.115,46232000
2023-04-27,32.43,32.745,31.744,32.585,56188000
2023-04-28,32.524,33.081001,32.4,32.993,42284000
2023-05-01,32.944,33.123,31.809,32.412,53415000
2023-05-02,32.5,32.607,31.562,31.755,43186000
2023-05-03,31.755,32.462,31.585,31.93,50641000
2023-05-04,31.901,32.361,31.795,32.077999,38797000
2023-05-05,32.361,32.415,31.944,32.276,39906000
2023-05-08,32.299,33.256,32.203,33.121,54886000
2023-05-09,33.067001,33.632,32.974,33.214,55449000
2023-05-10,33.521,33.711,32.951,33.542,42899000
2023-05-11,33.498,34.547,33.184,34.476,80335000
2023-05-12,34.476,34.817,33.736,33.989,60824000
2023-05-15,34.062,34.19,33.554,33.589,36530000
2023-05-16,33.4,33.517,33.191,33.375,33322000
2023-05-17,33.176,34.138,32.962,33.996,39588000
2023-05-18,34.725,37.587,34.637,37.129,209252000
2023-05-19,36.986,36.999,36.381,36.536,78597000
2023-05-22,36.536,37.201,36.25,36.301,54064000
2023-05-23,36.023998,36.417,35.431,35.599,68661000
2023-05-24,35.693,36.715,35.663,36.485,79733000
2023-05-25,35.961,36.745,35.742,35.9,62631000
2023-05-26,36.11,38.376,35.6,37.888,93604000
2023-05-30,39.748,40.511,38.579,39.298,108650000
2023-05-31,39.189,39.626,38.891,39.523,69880000
2023-06-01,39.741,40.752,39.308,40.313,71601000
2023-06-02,40.289,40.658,39.59,40.047001,59024000
2023-06-05,40.047001,41.386,40.014999,40.354,72474000
2023-06-06,40.5,40.512,39.693,39.929,49915000
2023-06-07,41.042999,41.895,39.923,39.977,119324000
2023-06-08,39.977,40.954,39.634,40.937,59911000
2023-06-09,42.45,42.59,41.476,42.0019989,123630000
2023-06-12,41.883,42.47,41.657,42.397,59595000
2023-06-13,43.00099945,43.727,42.84,43.573,78205000
2023-06-14,43.499,44.733,43.35,44.085999,84131000
